Time Period,SGD
2007-09-02,2.3876
2007-09-01,2.3876
2007-08-31,2.3876
2007-08-30,2.1954
2007-08-29,2.0090
2007-08-28,2.2132
2007-08-27,2.2027
2007-08-26,2.1913
2007-08-25,2.1913
2007-08-24,2.1913
2007-08-23,2.0633
2007-08-22,2.0558
2007-08-21,2.2458
2007-08-20,2.3990
2007-08-19,2.4979
2007-08-18,2.4979
2007-08-17,2.4979
2007-08-16,2.6478
2007-08-15,2.4013
2007-08-14,2.3540
2007-08-13,2.5215
2007-08-12,2.5239
2007-08-11,2.5239
2007-08-10,2.5239
2007-08-09,2.2758
2007-08-08,2.2758
2007-08-07,2.2587
2007-08-06,2.2727
2007-08-05,2.3161
2007-08-04,2.3161
2007-08-03,2.3161
2007-08-02,2.4408
2007-08-01,2.3430
2007-07-31,2.3892
2007-07-30,2.2900
2007-07-29,2.2366
2007-07-28,2.2366
2007-07-27,2.2366
2007-07-26,2.2846
2007-07-25,2.2820
2007-07-24,2.3005
2007-07-23,2.2772
2007-07-22,2.3288
2007-07-21,2.3288
2007-07-20,2.3288
2007-07-19,2.2984
2007-07-18,2.2501
2007-07-17,2.2333
2007-07-16,2.2559
2007-07-15,2.3202
2007-07-14,2.3202
2007-07-13,2.3202
2007-07-12,2.3078
2007-07-11,2.2887
2007-07-10,2.2572
2007-07-09,2.1919
2007-07-08,2.2938
2007-07-07,2.2938
2007-07-06,2.2938
2007-07-05,2.3106
2007-07-04,2.2126
2007-07-03,2.0388
2007-07-02,1.9793
2007-07-01,2.2101
2007-06-30,2.2101
2007-06-29,2.2101
2007-06-28,2.1816
2007-06-27,2.1446
2007-06-26,2.1118
2007-06-25,2.0947
2007-06-24,2.2298
2007-06-23,2.2298
2007-06-22,2.2298
2007-06-21,2.1806
2007-06-20,2.1375
2007-06-19,1.9854
2007-06-18,2.1860
2007-06-17,2.2924
2007-06-16,2.2924
2007-06-15,2.2924
2007-06-14,2.3064
2007-06-13,2.3197
2007-06-12,2.2861
2007-06-11,2.2162
2007-06-10,2.1650
2007-06-09,2.1650
2007-06-08,2.1650
2007-06-07,2.0840
2007-06-06,1.9957
2007-06-05,1.9952
2007-06-04,2.1302
2007-06-03,2.2550
2007-06-02,2.2550
2007-06-01,2.2550
2007-05-31,2.2641
2007-05-30,2.2641
2007-05-29,2.0274
2007-05-28,2.0469
2007-05-27,2.0834
2007-05-26,2.0834
2007-05-25,2.0834
2007-05-24,2.0583
2007-05-23,2.1162
2007-05-22,1.7402
2007-05-21,1.7226
2007-05-20,1.6780
2007-05-19,1.6780
2007-05-18,1.6780
2007-05-17,1.7838
2007-05-16,1.8918
2007-05-15,2.0605
2007-05-14,2.2681
2007-05-13,2.2867
2007-05-12,2.2867
2007-05-11,2.2867
2007-05-10,2.2705
2007-05-09,2.3196
2007-05-08,2.3795
2007-05-07,2.4653
2007-05-06,2.4855
2007-05-05,2.4855
2007-05-04,2.4855
2007-05-03,2.4490
2007-05-02,2.3597
2007-05-01,2.4424
2007-04-30,2.4424
2007-04-29,2.4655
2007-04-28,2.4655
2007-04-27,2.4655
2007-04-26,2.4171
2007-04-25,2.4809
2007-04-24,2.3961
2007-04-23,2.3186
2007-04-22,2.1414
2007-04-21,2.1414
2007-04-20,2.1414
2007-04-19,1.9273
2007-04-18,1.8341
2007-04-17,1.9588
2007-04-16,2.2662
2007-04-15,2.3570
2007-04-14,2.3570
2007-04-13,2.3570
2007-04-12,2.3591
2007-04-11,2.3665
2007-04-10,2.4436
2007-04-09,2.5086
2007-04-08,2.6139
2007-04-07,2.6139
2007-04-06,2.6139
2007-04-05,2.6139
2007-04-04,2.5277
2007-04-03,2.4997
2007-04-02,2.6613
2007-04-01,2.8716
2007-03-31,2.8716
2007-03-30,2.8716
2007-03-29,2.6342
2007-03-28,2.1647
2007-03-27,2.5527
2007-03-26,2.7620
2007-03-25,2.8836
2007-03-24,2.8836
2007-03-23,2.8836
2007-03-22,2.7645
2007-03-21,2.8037
2007-03-20,2.8607
2007-03-19,2.9073
2007-03-18,2.9822
2007-03-17,2.9822
2007-03-16,2.9822
2007-03-15,2.1592
2007-03-14,1.7856
2007-03-13,1.8311
2007-03-12,1.9337
2007-03-11,2.1599
2007-03-10,2.1599
2007-03-09,2.1599
2007-03-08,2.1660
2007-03-07,2.1052
2007-03-06,2.2221
2007-03-05,2.5913
2007-03-04,2.9390
2007-03-03,2.9390
2007-03-02,2.9390
2007-03-01,3.0194
2007-02-28,2.5499
2007-02-27,2.6812
2007-02-26,2.9069
2007-02-25,3.0338
2007-02-24,3.0338
2007-02-23,3.0338
2007-02-22,3.0435
2007-02-21,3.0608
2007-02-20,3.0490
2007-02-19,3.0490
2007-02-18,3.0490
2007-02-17,3.0490
2007-02-16,3.0490
2007-02-15,3.1373
2007-02-14,3.0267
2007-02-13,3.1204
2007-02-12,3.1577
2007-02-11,3.1381
2007-02-10,3.1381
2007-02-09,3.1381
2007-02-08,3.0988
2007-02-07,3.1130
2007-02-06,3.0627
2007-02-05,3.0926
2007-02-04,3.1032
2007-02-03,3.1032
2007-02-02,3.1032
2007-02-01,3.2613
2007-01-31,3.2563
2007-01-30,3.2779
2007-01-29,3.2093
2007-01-28,3.1520
2007-01-27,3.1520
2007-01-26,3.1520
2007-01-25,3.1260
2007-01-24,3.1118
2007-01-23,3.0840
2007-01-22,3.0306
2007-01-21,2.9863
2007-01-20,2.9863
2007-01-19,2.9863
2007-01-18,3.0431
2007-01-17,2.8838
2007-01-16,2.8919
2007-01-15,3.1230
2007-01-14,3.1777
2007-01-13,3.1777
2007-01-12,3.1777
2007-01-11,3.2025
2007-01-10,3.2241
2007-01-09,3.0818
2007-01-08,3.0796
2007-01-07,3.1309
2007-01-06,3.1309
2007-01-05,3.1309
2007-01-04,3.1760
2007-01-03,3.0602
2007-01-02,3.5841
2007-01-01,3.5841
2006-12-31,3.5841
2006-12-30,3.5841
2006-12-29,3.5841
2006-12-28,3.3779
2006-12-27,3.2509
2006-12-26,3.1662
2006-12-25,3.1202
2006-12-24,3.1202
2006-12-23,3.1202
2006-12-22,3.1202
2006-12-21,3.1231
2006-12-20,3.1150
2006-12-19,3.1581
2006-12-18,3.3356
2006-12-17,3.3795
2006-12-16,3.3795
2006-12-15,3.3795
2006-12-14,3.1896
2006-12-13,3.0264
2006-12-12,3.0906
2006-12-11,3.1062
2006-12-10,3.1634
2006-12-09,3.1634
2006-12-08,3.1634
2006-12-07,3.1272
2006-12-06,3.0439
2006-12-05,3.0014
2006-12-04,3.0266
2006-12-03,3.0962
2006-12-02,3.0962
2006-12-01,3.0962
2006-11-30,3.0695
2006-11-29,2.9784
2006-11-28,3.1010
2006-11-27,3.1236
2006-11-26,3.1065
2006-11-25,3.1065
2006-11-24,3.1065
2006-11-23,3.0742
2006-11-22,3.1092
2006-11-21,3.1766
2006-11-20,3.1801
2006-11-19,3.2532
2006-11-18,3.2532
2006-11-17,3.2532
2006-11-16,3.2290
2006-11-15,3.1386
2006-11-14,3.1123
2006-11-13,3.2173
2006-11-12,3.2079
2006-11-11,3.2079
2006-11-10,3.2079
2006-11-09,3.3157
2006-11-08,3.3497
2006-11-07,3.3321
2006-11-06,3.3457
2006-11-05,3.4505
2006-11-04,3.4505
2006-11-03,3.4505
2006-11-02,3.5301
2006-11-01,3.6065
2006-10-31,3.6644
2006-10-30,3.6494
2006-10-29,3.5917
2006-10-28,3.5917
2006-10-27,3.5917
2006-10-26,3.4807
2006-10-25,3.3504
2006-10-24,3.2869
2006-10-23,3.2869
2006-10-22,3.3196
2006-10-21,3.3196
2006-10-20,3.3196
2006-10-19,3.4198
2006-10-18,3.4805
2006-10-17,3.5273
2006-10-16,3.4762
2006-10-15,3.4528
2006-10-14,3.4528
2006-10-13,3.4528
2006-10-12,3.5408
2006-10-11,3.5652
2006-10-10,3.3841
2006-10-09,3.1698
2006-10-08,3.0744
2006-10-07,3.0744
2006-10-06,3.0744
2006-10-05,2.9955
2006-10-04,3.2053
2006-10-03,3.3285
2006-10-02,3.3489
2006-10-01,3.3503
2006-09-30,3.3503
2006-09-29,3.3503
2006-09-28,3.2016
2006-09-27,3.3119
2006-09-26,3.3751
2006-09-25,3.4923
2006-09-24,3.7689
2006-09-23,3.7689
2006-09-22,3.7689
2006-09-21,3.7770
2006-09-20,3.4697
2006-09-19,3.3322
2006-09-18,3.2725
2006-09-17,3.2823
2006-09-16,3.2823
2006-09-15,3.2823
2006-09-14,3.2601
2006-09-13,3.2358
2006-09-12,2.9242
2006-09-11,2.8235
2006-09-10,2.9909
2006-09-09,2.9909
2006-09-08,2.9909
2006-09-07,3.0466
2006-09-06,3.1416
2006-09-05,3.1402
2006-09-04,3.2188
2006-09-03,3.4420
2006-09-02,3.4420
2006-09-01,3.4420
2006-08-31,3.3848
2006-08-30,3.2485
2006-08-29,3.3550
2006-08-28,3.3552
2006-08-27,3.3723
2006-08-26,3.3723
2006-08-25,3.3723
2006-08-24,3.3685
2006-08-23,3.2853
2006-08-22,3.2472
2006-08-21,3.1990
2006-08-20,3.2168
2006-08-19,3.2168
2006-08-18,3.2168
2006-08-17,3.2452
2006-08-16,3.2081
2006-08-15,3.2362
2006-08-14,3.2285
2006-08-13,3.2133
2006-08-12,3.2133
2006-08-11,3.2133
2006-08-10,3.2429
2006-08-09,3.0645
2006-08-08,3.0645
2006-08-07,2.9162
2006-08-06,3.0228
2006-08-05,3.0228
2006-08-04,3.0228
2006-08-03,3.2151
2006-08-02,3.1282
2006-08-01,3.0396
2006-07-31,2.9266
2006-07-30,3.0030
2006-07-29,3.0030
2006-07-28,3.0030
2006-07-27,3.1418
2006-07-26,3.1646
2006-07-25,3.2076
2006-07-24,3.1825
2006-07-23,3.2490
2006-07-22,3.2490
2006-07-21,3.2490
2006-07-20,3.2316
2006-07-19,3.0156
2006-07-18,3.0282
2006-07-17,3.0982
2006-07-16,3.3360
2006-07-15,3.3360
2006-07-14,3.3360
2006-07-13,3.3581
2006-07-12,3.3687
2006-07-11,3.3786
2006-07-10,3.3699
2006-07-09,3.3768
2006-07-08,3.3768
2006-07-07,3.3768
2006-07-06,3.3374
2006-07-05,3.1118
2006-07-04,3.0500
2006-07-03,3.2474
2006-07-02,3.3234
2006-07-01,3.3234
2006-06-30,3.3234
2006-06-29,3.3862
2006-06-28,3.3066
2006-06-27,3.2816
2006-06-26,3.2403
2006-06-25,3.3143
2006-06-24,3.3143
2006-06-23,3.3143
2006-06-22,3.2975
2006-06-21,3.2789
2006-06-20,3.3458
2006-06-19,3.3519
2006-06-18,3.3830
2006-06-17,3.3830
2006-06-16,3.3830
2006-06-15,3.2822
2006-06-14,3.1302
2006-06-13,3.1152
2006-06-12,3.0594
2006-06-11,3.1023
2006-06-10,3.1023
2006-06-09,3.1023
2006-06-08,3.1153
2006-06-07,3.2109
2006-06-06,3.1614
2006-06-05,3.2419
2006-06-04,3.2899
2006-06-03,3.2899
2006-06-02,3.2899
2006-06-01,3.1935
2006-05-31,3.1525
2006-05-30,2.9633
2006-05-29,2.9495
2006-05-28,3.1724
2006-05-27,3.1724
2006-05-26,3.1724
2006-05-25,3.1337
2006-05-24,2.8323
2006-05-23,2.8401
2006-05-22,2.8976
2006-05-21,2.9630
2006-05-20,2.9630
2006-05-19,2.9630
2006-05-18,2.9974
2006-05-17,2.9865
2006-05-16,3.0148
2006-05-15,3.0294
2006-05-12,3.0813
2006-05-11,3.0813
2006-05-10,3.0011
2006-05-09,2.9039
2006-05-08,3.0107
2006-05-07,3.1387
2006-05-06,3.1387
2006-05-05,3.1387
2006-05-04,3.1049
2006-05-03,3.0867
2006-05-02,3.2041
2006-04-28,3.2377
2006-04-27,3.2451
2006-04-26,3.0957
2006-04-25,3.0759
2006-04-24,2.9774
2006-04-21,2.9643
2006-04-20,2.9546
2006-04-19,2.9509
2006-04-18,2.9481
2006-04-17,3.0038
2006-04-14,3.1027
2006-04-13,3.1027
2006-04-12,3.1210
2006-04-11,3.1143
2006-04-10,3.0925
2006-04-07,3.0613
2006-04-06,2.9340
2006-04-05,3.0961
2006-04-04,3.1695
2006-04-03,3.2243
2006-03-31,3.2054
2006-03-30,2.9968
2006-03-29,2.7648
2006-03-28,3.2050
2006-03-27,3.2352
2006-03-24,3.2517
2006-03-23,3.1645
2006-03-22,3.1715
2006-03-21,3.0864
2006-03-20,3.1631
2006-03-17,3.2299
2006-03-16,3.2276
2006-03-15,3.1904
2006-03-14,3.2018
2006-03-13,3.2641
2006-03-10,3.2077
2006-03-09,3.1998
2006-03-08,3.1567
2006-03-07,3.1483
2006-03-06,3.2358
2006-03-03,3.2514
2006-03-02,3.2600
2006-03-01,3.2346
2006-02-28,3.2955
2006-02-27,3.2239
2006-02-24,3.2046
2006-02-23,3.2830
2006-02-22,3.2529
2006-02-21,3.2628
2006-02-20,3.1117
2006-02-17,3.1073
2006-02-16,2.7975
2006-02-15,1.2181
2006-02-14,2.1267
2006-02-13,2.5628
2006-02-10,2.7431
2006-02-09,2.6593
2006-02-08,3.0374
2006-02-07,3.4016
2006-02-06,3.5395
2006-02-03,3.5051
2006-02-02,3.5541
2006-02-01,3.4386
2006-01-27,3.6060
2006-01-26,3.0182
2006-01-25,2.8898
2006-01-24,2.9098
2006-01-23,3.1155
2006-01-20,3.1510
2006-01-19,3.2044
2006-01-18,3.1131
2006-01-17,3.1667
2006-01-16,3.0105
2006-01-13,3.3249
2006-01-12,3.3281
2006-01-11,3.0986
2006-01-10,2.9060
2006-01-09,2.9060
2006-01-06,3.0801
2006-01-05,3.4750
2006-01-04,3.5468
2006-01-03,3.1885
2005-12-30,3.7755
2005-12-29,2.9036
2005-12-28,2.9352
2005-12-27,2.7700
2005-12-23,2.8771
2005-12-22,2.8299
2005-12-21,2.6939
2005-12-20,2.8669
2005-12-19,3.2134
2005-12-16,3.3999
2005-12-15,3.4659
2005-12-14,2.7990
2005-12-13,2.5965
2005-12-12,2.7201
2005-12-09,2.7719
2005-12-08,2.6131
2005-12-07,2.4154
2005-12-06,2.5835
2005-12-05,2.6757
2005-12-02,2.7600
2005-12-01,2.9236
2005-11-30,2.8966
2005-11-29,2.6608
2005-11-28,2.7185
2005-11-25,2.7307
2005-11-24,2.9192
2005-11-23,2.5405
2005-11-22,2.7888
2005-11-21,2.7549
2005-11-18,2.6646
2005-11-17,2.6140
2005-11-16,2.5748
2005-11-15,2.6832
2005-11-14,2.7140
2005-11-11,2.7717
2005-11-10,2.6622
2005-11-09,2.6267
2005-11-08,2.5711
2005-11-07,2.5800
2005-11-04,2.5598
2005-11-03,2.4839
2005-11-02,2.4839
2005-11-01,2.5551
2005-10-31,2.5551
2005-10-28,2.3251
2005-10-27,2.2803
2005-10-26,2.2345
2005-10-25,2.1729
2005-10-24,2.1281
2005-10-21,2.0980
2005-10-20,2.1221
2005-10-19,2.1170
2005-10-18,2.1015
2005-10-17,2.1717
2005-10-14,2.1881
2005-10-13,2.2508
2005-10-12,2.2918
2005-10-11,2.2210
2005-10-10,2.1390
2005-10-07,2.1100
2005-10-06,2.0748
2005-10-05,2.0212
2005-10-04,2.0804
2005-10-03,2.1127
2005-09-30,2.2293
2005-09-29,2.2457
2005-09-28,2.2450
2005-09-27,2.2905
2005-09-26,2.2888
2005-09-23,2.3463
2005-09-22,2.2811
2005-09-21,2.2383
2005-09-20,2.1736
2005-09-19,2.1220
2005-09-16,2.2045
2005-09-15,2.1996
2005-09-14,2.0975
2005-09-13,2.1005
2005-09-12,2.0026
2005-09-09,1.9426
2005-09-08,1.9136
2005-09-07,2.0769
2005-09-06,2.0231
2005-09-05,1.9482
2005-09-02,1.9437
2005-09-01,1.9549
2005-08-31,1.9718
2005-08-30,1.9267
2005-08-29,1.8225
2005-08-26,1.7625
2005-08-25,1.7456
2005-08-24,1.9255
2005-08-23,1.9117
2005-08-22,1.7840
2005-08-19,1.7516
2005-08-18,1.7014
2005-08-17,1.6767
2005-08-16,1.7355
2005-08-15,1.7371
2005-08-12,1.7359
2005-08-11,1.7090
2005-08-10,1.7763
2005-08-09,1.7582
2005-08-08,1.7582
2005-08-05,1.7661
2005-08-04,1.7704
2005-08-03,1.7437
2005-08-02,1.7507
2005-08-01,1.7573
2005-07-29,1.7712
2005-07-28,1.7625
2005-07-27,1.7766
2005-07-26,1.7572
2005-07-25,1.7729
2005-07-22,1.7898
2005-07-21,1.8009
2005-07-20,1.7688
2005-07-19,1.7475
2005-07-18,1.7137
2005-07-15,1.7286
2005-07-14,1.7127
2005-07-13,1.6997
2005-07-12,1.7292
2005-07-11,1.7279
2005-07-08,1.7851
2005-07-07,1.7956
2005-07-06,1.7971
2005-07-05,1.7686
2005-07-04,1.7480
2005-07-01,1.7998
